date,temp_max,temp_min,rainfall
2024-06-27,26.7,21.6,1.0
2024-06-28,29.4,20.7,2.0
2024-06-29,29.3,19.9,0.8
2024-06-30,28.9,20.4,1.6
2024-07-01,27.6,20.6,4.0
2024-07-02,29.2,20.0,0.0
2024-07-03,28.3,19.8,9.9
2024-07-04,24.7,20.0,15.3
2024-07-05,28.1,20.3,6.7
2024-07-06,26.9,20.4,1.0
2024-07-07,29.1,20.8,1.4
2024-07-08,26.7,20.1,4.5
2024-07-09,26.8,19.6,5.5
2024-07-10,28.9,19.8,1.5
2024-07-11,26.7,20.2,0.6
2024-07-12,28.9,19.9,10.0
2024-07-13,27.2,20.5,1.4
2024-07-14,24.0,20.3,4.6
2024-07-15,23.6,20.6,11.1
2024-07-16,26.0,20.6,8.5
2024-07-17,25.7,20.4,3.0
2024-07-18,24.4,20.4,7.1
2024-07-19,22.2,20.2,18.5
2024-07-20,23.1,20.1,11.1
2024-07-21,26.7,20.1,1.0
2024-07-22,26.5,20.7,0.7
2024-07-23,26.3,21.1,1.1
2024-07-24,26.4,20.5,2.1
2024-07-25,26.1,21.0,1.5
2024-07-26,26.0,21.0,1.4
2024-07-27,25.9,20.9,1.8
2024-07-28,26.8,20.6,0.3
2024-07-29,28.2,20.5,2.2
2024-07-30,24.3,20.8,1.7
2024-07-31,27.1,20.5,4.2
2024-08-01,28.0,20.1,8.9
2024-08-02,27.0,20.0,3.0
2024-08-03,27.6,19.6,4.4
2024-08-04,28.3,19.4,0.1
2024-08-05,28.4,19.3,1.6
2024-08-06,27.3,20.1,5.7
2024-08-07,24.7,20.1,4.8
2024-08-08,26.6,19.1,5.1
2024-08-09,27.5,19.9,27.0
2024-08-10,26.0,20.1,27.1
2024-08-11,27.6,20.0,2.8
2024-08-12,28.3,19.8,3.5
2024-08-13,28.6,19.9,18.4
2024-08-14,28.9,20.2,1.8
2024-08-15,29.6,21.3,1.1
2024-08-16,28.7,20.3,9.1
2024-08-17,28.7,20.0,3.8
2024-08-18,29.0,19.5,0.5
2024-08-19,28.9,20.3,19.6
2024-08-20,28.9,20.0,24.0
2024-08-21,27.4,20.6,3.3
2024-08-22,27.1,19.9,0.7
2024-08-23,28.1,19.6,0.4
2024-08-24,27.6,19.6,1.1
2024-08-25,27.4,19.8,0.2
2024-08-26,27.7,19.8,0.8
2024-08-27,25.6,19.8,0.9
2024-08-28,25.5,19.8,1.2
2024-08-29,27.3,19.6,3.2
2024-08-30,25.4,19.4,4.2
2024-08-31,23.4,20.0,7.5
2024-09-01,26.4,19.8,3.9
2024-09-02,27.0,20.2,6.5
2024-09-03,26.7,19.9,6.9
2024-09-04,26.9,20.0,1.4
2024-09-05,27.7,19.3,2.1
2024-09-06,27.1,20.0,2.5
2024-09-07,26.5,20.3,13.6
2024-09-08,25.7,20.0,1.8
2024-09-09,27.3,19.9,1.2
2024-09-10,28.1,19.4,1.8
2024-09-11,27.8,19.1,0.1
2024-09-12,28.1,19.0,1.2
2024-09-13,27.6,18.7,0.0
2024-09-14,28.3,19.1,0.0
2024-09-15,28.2,19.0,0.6
2024-09-16,27.9,18.1,1.4
2024-09-17,27.7,19.0,1.0
2024-09-18,28.3,18.1,0.0
2024-09-19,28.3,17.3,0.5
2024-09-20,28.6,19.1,0.1
2024-09-21,28.8,19.4,0.2
2024-09-22,27.4,19.5,1.1
2024-09-23,27.9,20.3,3.5
2024-09-24,28.3,20.3,3.4
2024-09-25,27.4,20.4,7.0
2024-09-26,28.0,19.4,0.2
2024-09-27,28.5,19.5,6.0
2024-09-28,27.6,19.4,2.8
2024-09-29,28.4,19.6,9.0
2024-09-30,29.5,19.9,0.1
2024-10-01,30.3,20.0,1.3
2024-10-02,30.3,20.3,13.0
2024-10-03,27.5,19.4,0.6
2024-10-04,27.0,20.2,1.9
2024-10-05,25.6,19.7,7.2
2024-10-06,27.7,18.4,0.0
2024-10-07,28.3,18.6,1.8
2024-10-08,28.0,19.6,10.2
2024-10-09,28.3,20.1,2.8
2024-10-10,27.7,20.0,11.6
2024-10-11,28.0,20.0,2.9
2024-10-12,28.1,19.9,2.7
2024-10-13,28.1,20.2,0.9
2024-10-14,23.9,19.5,12.5
2024-10-15,24.9,19.6,24.2
2024-10-16,21.8,19.6,19.8
2024-10-17,25.6,20.0,1.4
2024-10-18,26.6,19.2,10.6
2024-10-19,24.7,19.2,9.2
2024-10-20,27.0,19.4,14.2
2024-10-21,27.4,19.4,23.4
2024-10-22,26.9,18.3,9.1
2024-10-23,27.4,18.6,4.7
2024-10-24,25.7,18.3,0.6
2024-10-25,26.3,17.5,0.0
2024-10-26,25.8,17.0,0.0
2024-10-27,25.5,16.4,1.5
2024-10-28,27.3,17.8,0.0
2024-10-29,26.5,17.1,1.1
2024-10-30,26.8,20.0,1.9
2024-10-31,26.9,18.1,1.0
2024-11-01,26.7,19.5,1.9
2024-11-02,27.2,18.4,0.5
2024-11-03,26.9,18.9,1.1
2024-11-04,26.5,19.2,1.5
2024-11-05,26.0,17.3,0.0
2024-11-06,26.8,15.5,0.0
2024-11-07,25.7,18.3,1.2
2024-11-08,27.4,17.3,0.0
2024-11-09,26.9,17.5,0.0
2024-11-10,25.9,16.3,0.8
2024-11-11,26.8,16.4,0.0
